ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-EE_2022-06-17_U2-P1.2	ParlaMint-EE_2022-06-17_U2	s	English	Positive	mixed positive	4.113	1	5	6	1	
ParlaMint-EE_2022-06-17_U2-P1.3	ParlaMint-EE_2022-06-17_U2	s	English	Neutral	neutral negative	2.319	1	7	8	0	
ParlaMint-EE_2022-06-17_U2-P1.4	ParlaMint-EE_2022-06-17_U2	s	English	Neutral	neutral negative	1.781	1	13	15	0	
ParlaMint-EE_2022-06-17_U2-P1.5	ParlaMint-EE_2022-06-17_U2	s	English	Neutral	neutral negative	2.037	1	19	22	1	
ParlaMint-EE_2022-06-17_U2-P1.6	ParlaMint-EE_2022-06-17_U2	s	English	Neutral	neutral positive	2.875	1	37	41	2	
ParlaMint-EE_2022-06-17_U2-P1.7	ParlaMint-EE_2022-06-17_U2	s	English	Neutral	neutral positive	2.796	1	20	21	1	
ParlaMint-EE_2022-06-17_U2-P2.1	ParlaMint-EE_2022-06-17_U2	s	English	Neutral	neutral positive	3.101	1	29	34	0	
ParlaMint-EE_2022-06-17_U2-P2.2	ParlaMint-EE_2022-06-17_U2	s	English	Neutral	neutral positive	2.647	1	52	57	0	
ParlaMint-EE_2022-06-17_U2-P2.3	ParlaMint-EE_2022-06-17_U2	s	English	Positive	positive	4.984	1	2	3	0	
ParlaMint-EE_2022-06-17_U2-P2.4	ParlaMint-EE_2022-06-17_U2	s	English	Positive	positive	5.135	1	12	13	1	
ParlaMint-EE_2022-06-17_U13	ParlaMint-EE-en_2022-06-17	u	English	-	-	-	13	167	195	7	
ParlaMint-EE_2022-06-17_U13-P1.1	ParlaMint-EE_2022-06-17_U13	s	English	Positive	positive	4.984	1	2	3	0	
ParlaMint-EE_2022-06-17_U13-P1.2	ParlaMint-EE_2022-06-17_U13	s	English	Negative	mixed negative	0.685	1	8	9	0	
ParlaMint-EE_2022-06-17_U13-P1.3	ParlaMint-EE_2022-06-17_U13	s	English	Negative	negative	0.450	1	25	28	1	
ParlaMint-EE_2022-06-17_U13-P2.1	ParlaMint-EE_2022-06-17_U13	s	English	Neutral	neutral negative	2.362	1	5	7	0	
ParlaMint-EE_2022-06-17_U13-P2.2	ParlaMint-EE_2022-06-17_U13	s	English	Neutral	neutral positive	2.574	1	35	40	2	
ParlaMint-EE_2022-06-17_U13-P2.3	ParlaMint-EE_2022-06-17_U13	s	English	Positive	mixed positive	3.665	1	9	10	0	
ParlaMint-EE_2022-06-17_U13-P2.4	ParlaMint-EE_2022-06-17_U13	s	English	Neutral	neutral negative	2.485	1	26	27	3	
ParlaMint-EE_2022-06-17_U13-P2.5	ParlaMint-EE_2022-06-17_U13	s	English	Neutral	neutral positive	3.417	1	5	7	0	
ParlaMint-EE_2022-06-17_U13-P2.6	ParlaMint-EE_2022-06-17_U13	s	English	Neutral	neutral negative	2.018	1	23	25	1	
ParlaMint-EE_2022-06-17_U13-P2.7	ParlaMint-EE_2022-06-17_U13	s	English	Neutral	neutral positive	3.400	1	4	8	0	
ParlaMint-EE_2022-06-17_U13-P2.8	ParlaMint-EE_2022-06-17_U13	s	English	Neutral	neutral negative	1.593	1	14	17	0	
ParlaMint-EE_2022-06-17_U13-P2.9	ParlaMint-EE_2022-06-17_U13	s	English	Neutral	neutral positive	2.647	1	8	10	0	
ParlaMint-EE_2022-06-17_U13-P2.10	ParlaMint-EE_2022-06-17_U13	s	English	Neutral	neutral positive	2.951	1	3	4	0	
ParlaMint-EE_2022-06-17_U14	ParlaMint-EE-en_2022-06-17	u	English	-	-	-	3	31	37	2	
ParlaMint-EE_2022-06-17_U14-P1.1	ParlaMint-EE_2022-06-17_U14	s	English	Neutral	neutral positive	2.693	1	9	11	1	
ParlaMint-EE_2022-06-17_U14-P1.2	ParlaMint-EE_2022-06-17_U14	s	English	Neutral	neutral negative	1.519	1	20	23	1	
ParlaMint-EE_2022-06-17_U14-P1.3	ParlaMint-EE_2022-06-17_U14	s	English	Positive	positive	4.982	1	2	3	0	
