ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-NL_2017-01-26-tweedekamer-4.s22	ParlaMint-NL_2017-01-26-tweedekamer-4.u2	s	English	Neutral	neutral positive	2.502	1	12	13	1	
ParlaMint-NL_2017-01-26-tweedekamer-4.s23	ParlaMint-NL_2017-01-26-tweedekamer-4.u2	s	English	Neutral	neutral positive	2.972	1	20	21	0	
ParlaMint-NL_2017-01-26-tweedekamer-4.s24	ParlaMint-NL_2017-01-26-tweedekamer-4.u2	s	English	Neutral	neutral positive	2.828	1	35	38	0	
ParlaMint-NL_2017-01-26-tweedekamer-4.s25	ParlaMint-NL_2017-01-26-tweedekamer-4.u2	s	English	Negative	mixed negative	0.688	1	9	11	0	
ParlaMint-NL_2017-01-26-tweedekamer-4.s26	ParlaMint-NL_2017-01-26-tweedekamer-4.u2	s	English	Neutral	neutral negative	2.403	1	20	22	0	
ParlaMint-NL_2017-01-26-tweedekamer-4.s27	ParlaMint-NL_2017-01-26-tweedekamer-4.u2	s	English	Neutral	neutral negative	1.765	1	6	7	0	
ParlaMint-NL_2017-01-26-tweedekamer-4.s28	ParlaMint-NL_2017-01-26-tweedekamer-4.u2	s	English	Negative	negative	0.167	1	9	10	0	
ParlaMint-NL_2017-01-26-tweedekamer-4.s29	ParlaMint-NL_2017-01-26-tweedekamer-4.u2	s	English	Negative	mixed negative	1.133	1	32	35	0	
ParlaMint-NL_2017-01-26-tweedekamer-4.s30	ParlaMint-NL_2017-01-26-tweedekamer-4.u2	s	English	Negative	mixed negative	1.173	1	19	22	0	
ParlaMint-NL_2017-01-26-tweedekamer-4.s31	ParlaMint-NL_2017-01-26-tweedekamer-4.u2	s	English	Neutral	neutral negative	2.339	1	14	16	0	
ParlaMint-NL_2017-01-26-tweedekamer-4.s32	ParlaMint-NL_2017-01-26-tweedekamer-4.u2	s	English	Neutral	neutral negative	1.947	1	6	7	0	
ParlaMint-NL_2017-01-26-tweedekamer-4.s33	ParlaMint-NL_2017-01-26-tweedekamer-4.u2	s	English	Negative	mixed negative	0.559	1	5	6	0	
ParlaMint-NL_2017-01-26-tweedekamer-4.s34	ParlaMint-NL_2017-01-26-tweedekamer-4.u2	s	English	Negative	negative	0.136	1	17	19	0	
ParlaMint-NL_2017-01-26-tweedekamer-4.s35	ParlaMint-NL_2017-01-26-tweedekamer-4.u2	s	English	Neutral	neutral positive	2.829	1	17	18	1	
ParlaMint-NL_2017-01-26-tweedekamer-4.s36	ParlaMint-NL_2017-01-26-tweedekamer-4.u2	s	English	Neutral	neutral positive	3.431	1	14	15	1	
ParlaMint-NL_2017-01-26-tweedekamer-4.s37	ParlaMint-NL_2017-01-26-tweedekamer-4.u2	s	English	Neutral	neutral negative	2.139	1	10	11	0	
ParlaMint-NL_2017-01-26-tweedekamer-4.s38	ParlaMint-NL_2017-01-26-tweedekamer-4.u2	s	English	Positive	mixed positive	3.528	1	20	23	0	
ParlaMint-NL_2017-01-26-tweedekamer-4.s39	ParlaMint-NL_2017-01-26-tweedekamer-4.u2	s	English	Neutral	neutral negative	1.917	1	24	26	0	
ParlaMint-NL_2017-01-26-tweedekamer-4.s40	ParlaMint-NL_2017-01-26-tweedekamer-4.u2	s	English	Neutral	neutral positive	3.108	1	15	16	0	
ParlaMint-NL_2017-01-26-tweedekamer-4.s41	ParlaMint-NL_2017-01-26-tweedekamer-4.u2	s	English	Negative	negative	0.095	1	66	76	1	
ParlaMint-NL_2017-01-26-tweedekamer-4.s42	ParlaMint-NL_2017-01-26-tweedekamer-4.u2	s	English	Neutral	neutral negative	2.453	1	9	10	0	
ParlaMint-NL_2017-01-26-tweedekamer-4.s43	ParlaMint-NL_2017-01-26-tweedekamer-4.u2	s	English	Negative	mixed negative	0.848	1	24	26	1	
ParlaMint-NL_2017-01-26-tweedekamer-4.s44	ParlaMint-NL_2017-01-26-tweedekamer-4.u2	s	English	Positive	mixed positive	4.049	1	35	37	0	
ParlaMint-NL_2017-01-26-tweedekamer-4.s45	ParlaMint-NL_2017-01-26-tweedekamer-4.u2	s	English	Neutral	neutral positive	3.119	1	13	14	0	
ParlaMint-NL_2017-01-26-tweedekamer-4.s46	ParlaMint-NL_2017-01-26-tweedekamer-4.u2	s	English	Negative	negative	0.308	1	7	8	0	
ParlaMint-NL_2017-01-26-tweedekamer-4.s47	ParlaMint-NL_2017-01-26-tweedekamer-4.u2	s	English	Negative	mixed negative	1.458	1	18	21	1	
ParlaMint-NL_2017-01-26-tweedekamer-4.s48	ParlaMint-NL_2017-01-26-tweedekamer-4.u2	s	English	Positive	mixed positive	4.417	1	18	20	1	
ParlaMint-NL_2017-01-26-tweedekamer-4.s49	ParlaMint-NL_2017-01-26-tweedekamer-4.u2	s	English	Positive	positive	4.718	1	5	6	0	
ParlaMint-NL_2017-01-26-tweedekamer-4.s50	ParlaMint-NL_2017-01-26-tweedekamer-4.u2	s	English	Negative	mixed negative	1.001	1	22	25	1	
ParlaMint-NL_2017-01-26-tweedekamer-4.s51	ParlaMint-NL_2017-01-26-tweedekamer-4.u2	s	English	Neutral	neutral negative	2.248	1	15	16	0	
ParlaMint-NL_2017-01-26-tweedekamer-4.s52	ParlaMint-NL_2017-01-26-tweedekamer-4.u2	s	English	Neutral	neutral negative	1.849	1	17	18	0	
ParlaMint-NL_2017-01-26-tweedekamer-4.s53	ParlaMint-NL_2017-01-26-tweedekamer-4.u2	s	English	Negative	mixed negative	0.525	1	32	35	0	
ParlaMint-NL_2017-01-26-tweedekamer-4.s54	ParlaMint-NL_2017-01-26-tweedekamer-4.u2	s	English	Neutral	neutral positive	2.693	1	7	8	0	
ParlaMint-NL_2017-01-26-tweedekamer-4.s55	ParlaMint-NL_2017-01-26-tweedekamer-4.u2	s	English	Neutral	neutral positive	2.769	1	5	6	0	
ParlaMint-NL_2017-01-26-tweedekamer-4.s56	ParlaMint-NL_2017-01-26-tweedekamer-4.u2	s	English	Positive	mixed positive	4.142	1	43	45	0	
ParlaMint-NL_2017-01-26-tweedekamer-4.u242	ParlaMint-NL-en_2017-01-26-tweedekamer-4	u	English	-	-	-	2	15	17	0	
ParlaMint-NL_2017-01-26-tweedekamer-4.s2086	ParlaMint-NL_2017-01-26-tweedekamer-4.u242	s	English	Neutral	neutral positive	3.217	1	9	10	0	
ParlaMint-NL_2017-01-26-tweedekamer-4.s2087	ParlaMint-NL_2017-01-26-tweedekamer-4.u242	s	English	Positive	mixed positive	4.101	1	6	7	0	
ParlaMint-NL_2017-01-26-tweedekamer-4.u243	ParlaMint-NL-en_2017-01-26-tweedekamer-4	u	English	-	-	-	7	81	91	0	
ParlaMint-NL_2017-01-26-tweedekamer-4.s2089	ParlaMint-NL_2017-01-26-tweedekamer-4.u243	s	English	Neutral	neutral negative	1.722	1	24	27	0	
ParlaMint-NL_2017-01-26-tweedekamer-4.s2090	ParlaMint-NL_2017-01-26-tweedekamer-4.u243	s	English	Positive	mixed positive	4.001	1	10	11	0	
ParlaMint-NL_2017-01-26-tweedekamer-4.s2091	ParlaMint-NL_2017-01-26-tweedekamer-4.u243	s	English	Positive	positive	5.273	1	7	9	0	
ParlaMint-NL_2017-01-26-tweedekamer-4.s2092	ParlaMint-NL_2017-01-26-tweedekamer-4.u243	s	English	Positive	positive	4.523	1	5	6	0	
ParlaMint-NL_2017-01-26-tweedekamer-4.s2093	ParlaMint-NL_2017-01-26-tweedekamer-4.u243	s	English	Positive	mixed positive	4.455	1	7	8	0	
ParlaMint-NL_2017-01-26-tweedekamer-4.s2094	ParlaMint-NL_2017-01-26-tweedekamer-4.u243	s	English	Positive	positive	5.007	1	23	24	0	
ParlaMint-NL_2017-01-26-tweedekamer-4.s2095	ParlaMint-NL_2017-01-26-tweedekamer-4.u243	s	English	Neutral	neutral positive	3.380	1	5	6	0	
