ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-UA_2023-11-09-m0.u1.p12.lang1.s3	ParlaMint-UA_2023-11-09-m0.u1	s	English	Positive	mixed positive	3.781	1	28	31	0	
ParlaMint-UA_2023-11-09-m0.u1.p12.lang1.s4	ParlaMint-UA_2023-11-09-m0.u1	s	English	Positive	positive	5.531	1	26	29	0	
ParlaMint-UA_2023-11-09-m0.u1.p13.lang1.s1	ParlaMint-UA_2023-11-09-m0.u1	s	English	Positive	positive	5.480	1	29	32	1	
ParlaMint-UA_2023-11-09-m0.u1.p14.lang1.s1	ParlaMint-UA_2023-11-09-m0.u1	s	English	Positive	mixed positive	3.860	1	28	34	2	
ParlaMint-UA_2023-11-09-m0.u1.p14.lang1.s2	ParlaMint-UA_2023-11-09-m0.u1	s	English	Positive	positive	5.077	1	13	14	0	
ParlaMint-UA_2023-11-09-m0.u1.p14.lang1.s3	ParlaMint-UA_2023-11-09-m0.u1	s	English	Positive	mixed positive	4.129	1	29	32	2	
ParlaMint-UA_2023-11-09-m0.u1.p14.lang1.s4	ParlaMint-UA_2023-11-09-m0.u1	s	English	Positive	mixed positive	3.915	1	14	15	2	
ParlaMint-UA_2023-11-09-m0.u1.p14.lang1.s5	ParlaMint-UA_2023-11-09-m0.u1	s	English	Positive	positive	5.565	1	16	19	1	
ParlaMint-UA_2023-11-09-m0.u1.p14.lang1.s6	ParlaMint-UA_2023-11-09-m0.u1	s	English	Positive	positive	5.301	1	20	21	2	
ParlaMint-UA_2023-11-09-m0.u1.p15.lang1.s1	ParlaMint-UA_2023-11-09-m0.u1	s	English	Positive	mixed positive	3.931	1	15	17	1	
ParlaMint-UA_2023-11-09-m0.u1.p15.lang1.s2	ParlaMint-UA_2023-11-09-m0.u1	s	English	Positive	positive	5.076	1	23	26	0	
ParlaMint-UA_2023-11-09-m0.u1.p15.lang1.s3	ParlaMint-UA_2023-11-09-m0.u1	s	English	Positive	positive	4.945	1	16	18	2	
ParlaMint-UA_2023-11-09-m0.u1.p15.lang1.s4	ParlaMint-UA_2023-11-09-m0.u1	s	English	Positive	mixed positive	3.875	1	18	21	0	
ParlaMint-UA_2023-11-09-m0.u1.p16.lang1.s1	ParlaMint-UA_2023-11-09-m0.u1	s	English	Positive	positive	4.885	1	18	20	1	
ParlaMint-UA_2023-11-09-m0.u1.p16.lang1.s2	ParlaMint-UA_2023-11-09-m0.u1	s	English	Positive	positive	5.410	1	16	21	1	
ParlaMint-UA_2023-11-09-m0.u1.p16.lang1.s3	ParlaMint-UA_2023-11-09-m0.u1	s	English	Positive	positive	5.270	1	6	7	0	
ParlaMint-UA_2023-11-09-m0.u1.p17.lang1.s1	ParlaMint-UA_2023-11-09-m0.u1	s	English	Neutral	neutral positive	3.047	1	9	13	0	
ParlaMint-UA_2023-11-09-m0.u1.p17.lang1.s2	ParlaMint-UA_2023-11-09-m0.u1	s	English	Neutral	neutral positive	3.350	1	31	33	1	
ParlaMint-UA_2023-11-09-m0.u1.p17.lang1.s3	ParlaMint-UA_2023-11-09-m0.u1	s	English	Neutral	neutral positive	3.226	1	36	43	0	
ParlaMint-UA_2023-11-09-m0.u1.p18.lang1.s1	ParlaMint-UA_2023-11-09-m0.u1	s	English	Positive	mixed positive	3.711	1	7	8	0	
ParlaMint-UA_2023-11-09-m0.u1.p19.lang1.s1	ParlaMint-UA_2023-11-09-m0.u1	s	English	Positive	mixed positive	4.277	1	2	2	0	
ParlaMint-UA_2023-11-09-m0.u1.p20.lang1.s1	ParlaMint-UA_2023-11-09-m0.u1	s	English	Neutral	neutral positive	3.370	1	8	15	1	
ParlaMint-UA_2023-11-09-m0.u1.p20.lang1.s2	ParlaMint-UA_2023-11-09-m0.u1	s	English	Positive	positive	4.628	1	2	3	0	
ParlaMint-UA_2023-11-09-m0.u1.p21.lang1.s1	ParlaMint-UA_2023-11-09-m0.u1	s	English	Neutral	neutral positive	3.254	1	35	39	3	
ParlaMint-UA_2023-11-09-m0.u1.p21.lang1.s2	ParlaMint-UA_2023-11-09-m0.u1	s	English	Positive	mixed positive	3.684	1	23	26	0	
ParlaMint-UA_2023-11-09-m0.u1.p21.lang1.s3	ParlaMint-UA_2023-11-09-m0.u1	s	English	Neutral	neutral positive	2.752	1	5	6	0	
ParlaMint-UA_2023-11-09-m0.u1.p22.lang1.s1	ParlaMint-UA_2023-11-09-m0.u1	s	English	Positive	mixed positive	3.682	1	6	7	0	
ParlaMint-UA_2023-11-09-m0.u1.p22.lang1.s2	ParlaMint-UA_2023-11-09-m0.u1	s	English	Positive	mixed positive	3.693	1	10	13	1	
ParlaMint-UA_2023-11-09-m0.u1.p23.lang1.s1	ParlaMint-UA_2023-11-09-m0.u1	s	English	Neutral	neutral negative	1.902	1	2	3	0	
ParlaMint-UA_2023-11-09-m0.u1.p23.lang1.s2	ParlaMint-UA_2023-11-09-m0.u1	s	English	Neutral	neutral positive	3.441	1	4	7	1	
ParlaMint-UA_2023-11-09-m0.u2	ParlaMint-UA-en_2023-11-09-m0	u	English	-	-	-	116	2176	2488	50	
ParlaMint-UA_2023-11-09-m0.u2.p1.lang1.s1	ParlaMint-UA_2023-11-09-m0.u2	s	English	Positive	positive	4.663	1	4	6	0	
ParlaMint-UA_2023-11-09-m0.u2.p1.lang1.s2	ParlaMint-UA_2023-11-09-m0.u2	s	English	Positive	mixed positive	4.323	1	4	6	1	
ParlaMint-UA_2023-11-09-m0.u2.p1.lang1.s3	ParlaMint-UA_2023-11-09-m0.u2	s	English	Positive	positive	5.481	1	24	27	1	
ParlaMint-UA_2023-11-09-m0.u2.p1.lang1.s4	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	negative	0.069	1	27	32	0	
ParlaMint-UA_2023-11-09-m0.u2.p2.lang1.s1	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	mixed negative	1.174	1	8	9	2	
ParlaMint-UA_2023-11-09-m0.u2.p2.lang1.s2	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	negative	0.150	1	7	10	0	
ParlaMint-UA_2023-11-09-m0.u2.p2.lang1.s3	ParlaMint-UA_2023-11-09-m0.u2	s	English	Positive	positive	5.219	1	13	14	2	
ParlaMint-UA_2023-11-09-m0.u2.p2.lang1.s4	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	mixed negative	0.512	1	7	8	0	
ParlaMint-UA_2023-11-09-m0.u2.p2.lang1.s5	ParlaMint-UA_2023-11-09-m0.u2	s	English	Neutral	neutral positive	3.131	1	54	64	0	
ParlaMint-UA_2023-11-09-m0.u2.p3.lang1.s1	ParlaMint-UA_2023-11-09-m0.u2	s	English	Positive	mixed positive	4.247	1	22	31	2	
ParlaMint-UA_2023-11-09-m0.u2.p3.lang1.s2	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	negative	0.107	1	18	21	1	
ParlaMint-UA_2023-11-09-m0.u2.p3.lang1.s3	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	mixed negative	0.707	1	24	26	0	
ParlaMint-UA_2023-11-09-m0.u2.p3.lang1.s4	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	mixed negative	1.002	1	17	18	1	
ParlaMint-UA_2023-11-09-m0.u2.p4.lang1.s1	ParlaMint-UA_2023-11-09-m0.u2	s	English	Neutral	neutral negative	2.296	1	20	24	1	
ParlaMint-UA_2023-11-09-m0.u2.p4.lang1.s2	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	negative	0.165	1	38	44	4	
ParlaMint-UA_2023-11-09-m0.u2.p5.lang1.s1	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	negative	0.171	1	19	20	0	
ParlaMint-UA_2023-11-09-m0.u2.p5.lang1.s2	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	negative	0.343	1	20	22	0	
ParlaMint-UA_2023-11-09-m0.u2.p5.lang1.s3	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	negative	0.071	1	22	24	0	
ParlaMint-UA_2023-11-09-m0.u2.p6.lang1.s1	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	negative	0.115	1	25	29	2	
ParlaMint-UA_2023-11-09-m0.u2.p6.lang1.s2	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	negative	0.142	1	11	14	0	
ParlaMint-UA_2023-11-09-m0.u2.p6.lang1.s3	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	negative	-0.024	1	13	14	0	
ParlaMint-UA_2023-11-09-m0.u2.p6.lang1.s4	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	negative	-0.003	1	21	25	0	
ParlaMint-UA_2023-11-09-m0.u2.p6.lang1.s5	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	negative	0.329	1	34	37	0	
ParlaMint-UA_2023-11-09-m0.u2.p6.lang1.s6	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	negative	0.232	1	36	41	0	
ParlaMint-UA_2023-11-09-m0.u2.p6.lang1.s7	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	negative	0.103	1	42	46	0	
ParlaMint-UA_2023-11-09-m0.u2.p6.lang1.s8	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	negative	0.062	1	20	23	2	
ParlaMint-UA_2023-11-09-m0.u2.p7.lang1.s1	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	negative	0.241	1	13	15	0	
ParlaMint-UA_2023-11-09-m0.u2.p7.lang1.s2	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	negative	0.466	1	25	28	0	
ParlaMint-UA_2023-11-09-m0.u2.p7.lang1.s3	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	negative	0.180	1	21	23	1	
ParlaMint-UA_2023-11-09-m0.u2.p7.lang1.s4	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	mixed negative	1.115	1	6	7	0	
ParlaMint-UA_2023-11-09-m0.u2.p7.lang1.s5	ParlaMint-UA_2023-11-09-m0.u2	s	English	Neutral	neutral negative	2.248	1	3	4	0	
ParlaMint-UA_2023-11-09-m0.u2.p7.lang1.s6	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	negative	0.092	1	33	35	0	
ParlaMint-UA_2023-11-09-m0.u2.p7.lang1.s7	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	mixed negative	1.393	1	4	5	0	
ParlaMint-UA_2023-11-09-m0.u2.p7.lang1.s8	ParlaMint-UA_2023-11-09-m0.u2	s	English	Neutral	neutral positive	3.263	1	5	7	0	
ParlaMint-UA_2023-11-09-m0.u2.p7.lang1.s9	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	negative	-0.016	1	16	18	1	
ParlaMint-UA_2023-11-09-m0.u2.p7.lang1.s10	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	negative	0.100	1	8	9	0	
ParlaMint-UA_2023-11-09-m0.u2.p7.lang1.s11	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	negative	0.034	1	8	9	1	
ParlaMint-UA_2023-11-09-m0.u2.p7.lang1.s12	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	negative	0.105	1	18	19	0	
ParlaMint-UA_2023-11-09-m0.u2.p7.lang1.s13	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	negative	0.201	1	11	12	1	
ParlaMint-UA_2023-11-09-m0.u2.p7.lang1.s14	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	negative	0.087	1	27	29	0	
ParlaMint-UA_2023-11-09-m0.u2.p7.lang1.s15	ParlaMint-UA_2023-11-09-m0.u2	s	English	Neutral	neutral positive	3.071	1	4	5	0	
ParlaMint-UA_2023-11-09-m0.u2.p7.lang1.s16	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	negative	0.113	1	21	23	0	
ParlaMint-UA_2023-11-09-m0.u2.p7.lang1.s17	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	negative	0.388	1	8	10	0	
ParlaMint-UA_2023-11-09-m0.u2.p7.lang1.s18	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	negative	0.037	1	14	15	0	
ParlaMint-UA_2023-11-09-m0.u2.p7.lang1.s19	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	negative	0.080	1	35	43	0	
ParlaMint-UA_2023-11-09-m0.u2.p7.lang1.s20	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	mixed negative	0.558	1	10	11	0	
ParlaMint-UA_2023-11-09-m0.u2.p8.lang1.s1	ParlaMint-UA_2023-11-09-m0.u2	s	English	Positive	mixed positive	3.886	1	9	10	0	
ParlaMint-UA_2023-11-09-m0.u2.p8.lang1.s2	ParlaMint-UA_2023-11-09-m0.u2	s	English	Neutral	neutral positive	2.579	1	22	23	0	
ParlaMint-UA_2023-11-09-m0.u2.p8.lang1.s3	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	negative	0.289	1	25	29	1	
ParlaMint-UA_2023-11-09-m0.u2.p8.lang1.s4	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	negative	0.128	1	8	9	0	
ParlaMint-UA_2023-11-09-m0.u2.p8.lang1.s5	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	negative	0.126	1	19	21	0	
ParlaMint-UA_2023-11-09-m0.u2.p8.lang1.s6	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	negative	0.165	1	8	9	1	
ParlaMint-UA_2023-11-09-m0.u2.p9.lang1.s1	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	negative	0.078	1	27	31	0	
ParlaMint-UA_2023-11-09-m0.u2.p9.lang1.s2	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	negative	0.337	1	8	9	0	
ParlaMint-UA_2023-11-09-m0.u2.p9.lang1.s3	ParlaMint-UA_2023-11-09-m0.u2	s	English	Positive	positive	4.580	1	39	49	2	
ParlaMint-UA_2023-11-09-m0.u2.p9.lang1.s4	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	negative	0.186	1	20	24	0	
ParlaMint-UA_2023-11-09-m0.u2.p9.lang1.s5	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	negative	0.010	1	40	45	0	
ParlaMint-UA_2023-11-09-m0.u2.p10.lang1.s1	ParlaMint-UA_2023-11-09-m0.u2	s	English	Neutral	neutral positive	2.866	1	21	24	0	
ParlaMint-UA_2023-11-09-m0.u2.p10.lang1.s2	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	negative	-0.012	1	5	7	0	
ParlaMint-UA_2023-11-09-m0.u2.p10.lang1.s3	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	negative	0.322	1	34	37	2	
ParlaMint-UA_2023-11-09-m0.u2.p10.lang1.s4	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	negative	0.166	1	24	27	0	
ParlaMint-UA_2023-11-09-m0.u2.p10.lang1.s5	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	negative	0.308	1	8	10	0	
ParlaMint-UA_2023-11-09-m0.u2.p10.lang1.s6	ParlaMint-UA_2023-11-09-m0.u2	s	English	Neutral	neutral positive	3.350	1	4	5	0	
ParlaMint-UA_2023-11-09-m0.u2.p10.lang1.s7	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	mixed negative	1.064	1	15	17	0	
ParlaMint-UA_2023-11-09-m0.u2.p10.lang1.s8	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	negative	0.041	1	15	16	0	
ParlaMint-UA_2023-11-09-m0.u2.p11.lang1.s1	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	mixed negative	0.883	1	41	45	0	
ParlaMint-UA_2023-11-09-m0.u2.p11.lang1.s2	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	negative	0.167	1	27	30	0	
ParlaMint-UA_2023-11-09-m0.u2.p12.lang1.s1	ParlaMint-UA_2023-11-09-m0.u2	s	English	Positive	mixed positive	4.099	1	24	27	2	
ParlaMint-UA_2023-11-09-m0.u2.p12.lang1.s2	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	negative	0.111	1	35	42	0	
ParlaMint-UA_2023-11-09-m0.u2.p12.lang1.s3	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	negative	0.123	1	14	16	0	
ParlaMint-UA_2023-11-09-m0.u2.p12.lang1.s4	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	negative	0.188	1	29	32	0	
ParlaMint-UA_2023-11-09-m0.u2.p12.lang1.s5	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	negative	0.233	1	5	6	0	
ParlaMint-UA_2023-11-09-m0.u2.p12.lang1.s6	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	negative	0.193	1	9	10	0	
ParlaMint-UA_2023-11-09-m0.u2.p12.lang1.s7	ParlaMint-UA_2023-11-09-m0.u2	s	English	Neutral	neutral positive	3.055	1	28	33	0	
ParlaMint-UA_2023-11-09-m0.u2.p12.lang1.s8	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	negative	0.173	1	4	5	0	
ParlaMint-UA_2023-11-09-m0.u2.p13.lang1.s1	ParlaMint-UA_2023-11-09-m0.u2	s	English	Positive	positive	4.640	1	22	25	0	
ParlaMint-UA_2023-11-09-m0.u2.p13.lang1.s2	ParlaMint-UA_2023-11-09-m0.u2	s	English	Neutral	neutral positive	2.570	1	23	26	1	
ParlaMint-UA_2023-11-09-m0.u2.p13.lang1.s3	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	mixed negative	0.560	1	9	10	0	
ParlaMint-UA_2023-11-09-m0.u2.p13.lang1.s4	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	negative	0.072	1	16	18	1	
ParlaMint-UA_2023-11-09-m0.u2.p13.lang1.s5	ParlaMint-UA_2023-11-09-m0.u2	s	English	Neutral	neutral positive	3.094	1	13	15	1	
ParlaMint-UA_2023-11-09-m0.u2.p13.lang1.s6	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	negative	0.465	1	20	24	0	
ParlaMint-UA_2023-11-09-m0.u2.p14.lang1.s1	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	mixed negative	1.130	1	18	22	1	
ParlaMint-UA_2023-11-09-m0.u2.p14.lang1.s2	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	negative	0.317	1	15	17	0	
ParlaMint-UA_2023-11-09-m0.u2.p14.lang1.s3	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	mixed negative	1.364	1	9	10	0	
ParlaMint-UA_2023-11-09-m0.u2.p14.lang1.s4	ParlaMint-UA_2023-11-09-m0.u2	s	English	Positive	mixed positive	4.379	1	8	10	0	
ParlaMint-UA_2023-11-09-m0.u2.p14.lang1.s5	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	negative	0.252	1	36	42	0	
ParlaMint-UA_2023-11-09-m0.u2.p15.lang1.s1	ParlaMint-UA_2023-11-09-m0.u2	s	English	Neutral	neutral negative	2.019	1	9	10	0	
ParlaMint-UA_2023-11-09-m0.u2.p15.lang1.s2	ParlaMint-UA_2023-11-09-m0.u2	s	English	Positive	mixed positive	3.966	1	16	18	0	
ParlaMint-UA_2023-11-09-m0.u2.p15.lang1.s3	ParlaMint-UA_2023-11-09-m0.u2	s	English	Positive	mixed positive	4.081	1	14	18	1	
ParlaMint-UA_2023-11-09-m0.u2.p15.lang1.s4	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	negative	0.017	1	23	26	0	
ParlaMint-UA_2023-11-09-m0.u2.p15.lang1.s5	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	mixed negative	1.289	1	10	11	0	
ParlaMint-UA_2023-11-09-m0.u2.p15.lang1.s6	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	mixed negative	0.509	1	26	28	0	
ParlaMint-UA_2023-11-09-m0.u2.p16.lang1.s1	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	mixed negative	0.668	1	12	14	0	
ParlaMint-UA_2023-11-09-m0.u2.p16.lang1.s2	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	mixed negative	0.780	1	14	15	0	
ParlaMint-UA_2023-11-09-m0.u2.p16.lang1.s3	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	negative	0.419	1	13	15	0	
ParlaMint-UA_2023-11-09-m0.u2.p16.lang1.s4	ParlaMint-UA_2023-11-09-m0.u2	s	English	Positive	positive	4.704	1	17	18	0	
ParlaMint-UA_2023-11-09-m0.u2.p17.lang1.s1	ParlaMint-UA_2023-11-09-m0.u2	s	English	Positive	mixed positive	3.530	1	12	14	0	
ParlaMint-UA_2023-11-09-m0.u2.p17.lang1.s2	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	negative	0.496	1	12	14	0	
ParlaMint-UA_2023-11-09-m0.u2.p17.lang1.s3	ParlaMint-UA_2023-11-09-m0.u2	s	English	Neutral	neutral positive	3.046	1	30	32	0	
ParlaMint-UA_2023-11-09-m0.u2.p17.lang1.s4	ParlaMint-UA_2023-11-09-m0.u2	s	English	Neutral	neutral positive	3.047	1	17	20	1	
ParlaMint-UA_2023-11-09-m0.u2.p17.lang1.s5	ParlaMint-UA_2023-11-09-m0.u2	s	English	Neutral	neutral positive	3.223	1	6	7	0	
ParlaMint-UA_2023-11-09-m0.u2.p17.lang1.s6	ParlaMint-UA_2023-11-09-m0.u2	s	English	Neutral	neutral positive	2.709	1	7	8	0	
ParlaMint-UA_2023-11-09-m0.u2.p17.lang1.s7	ParlaMint-UA_2023-11-09-m0.u2	s	English	Neutral	neutral negative	1.553	1	9	10	1	
ParlaMint-UA_2023-11-09-m0.u2.p17.lang1.s8	ParlaMint-UA_2023-11-09-m0.u2	s	English	Positive	positive	5.167	1	9	10	1	
ParlaMint-UA_2023-11-09-m0.u2.p17.lang2.s1	ParlaMint-UA_2023-11-09-m0.u2	s	English	Neutral	neutral positive	3.308	1	7	8	0	
ParlaMint-UA_2023-11-09-m0.u2.p18.lang1.s1	ParlaMint-UA_2023-11-09-m0.u2	s	English	Neutral	neutral negative	2.304	1	78	87	2	
ParlaMint-UA_2023-11-09-m0.u2.p18.lang1.s2	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	negative	0.436	1	32	39	4	
ParlaMint-UA_2023-11-09-m0.u2.p18.lang1.s3	ParlaMint-UA_2023-11-09-m0.u2	s	English	Neutral	neutral positive	3.124	1	27	31	1	
ParlaMint-UA_2023-11-09-m0.u2.p18.lang1.s4	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	negative	0.027	1	21	24	0	
ParlaMint-UA_2023-11-09-m0.u2.p18.lang1.s5	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	negative	0.094	1	57	65	3	
ParlaMint-UA_2023-11-09-m0.u2.p19.lang1.s1	ParlaMint-UA_2023-11-09-m0.u2	s	English	Negative	negative	0.068	1	37	40	1	
