ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-GB_2020-02-12-lords.seg375.4	ParlaMint-GB_2020-02-12-lords.u173	s	English	Negative	mixed negative	0.585	1	20	22	1	
ParlaMint-GB_2020-02-12-lords.seg375.5	ParlaMint-GB_2020-02-12-lords.u173	s	English	Neutral	neutral positive	3.358	1	7	8	0	
ParlaMint-GB_2020-02-12-lords.seg375.6	ParlaMint-GB_2020-02-12-lords.u173	s	English	Positive	mixed positive	4.398	1	40	42	0	
ParlaMint-GB_2020-02-12-lords.seg375.7	ParlaMint-GB_2020-02-12-lords.u173	s	English	Neutral	neutral positive	3.331	1	21	22	0	
ParlaMint-GB_2020-02-12-lords.seg375.8	ParlaMint-GB_2020-02-12-lords.u173	s	English	Neutral	neutral negative	1.925	1	24	26	0	
ParlaMint-GB_2020-02-12-lords.seg375.9	ParlaMint-GB_2020-02-12-lords.u173	s	English	Neutral	neutral negative	1.625	1	38	41	0	
ParlaMint-GB_2020-02-12-lords.seg376.1	ParlaMint-GB_2020-02-12-lords.u173	s	English	Positive	mixed positive	4.493	1	31	37	1	
ParlaMint-GB_2020-02-12-lords.seg376.2	ParlaMint-GB_2020-02-12-lords.u173	s	English	Negative	negative	0.175	1	37	44	1	
ParlaMint-GB_2020-02-12-lords.seg376.3	ParlaMint-GB_2020-02-12-lords.u173	s	English	Neutral	neutral positive	3.370	1	18	19	0	
ParlaMint-GB_2020-02-12-lords.seg376.4	ParlaMint-GB_2020-02-12-lords.u173	s	English	Neutral	neutral negative	2.282	1	4	5	0	
ParlaMint-GB_2020-02-12-lords.seg376.5	ParlaMint-GB_2020-02-12-lords.u173	s	English	Negative	negative	0.098	1	17	21	0	
ParlaMint-GB_2020-02-12-lords.seg376.6	ParlaMint-GB_2020-02-12-lords.u173	s	English	Positive	mixed positive	3.910	1	18	19	0	
ParlaMint-GB_2020-02-12-lords.seg376.7	ParlaMint-GB_2020-02-12-lords.u173	s	English	Neutral	neutral positive	2.728	1	15	17	0	
ParlaMint-GB_2020-02-12-lords.seg376.8	ParlaMint-GB_2020-02-12-lords.u173	s	English	Neutral	neutral positive	3.043	1	10	12	0	
ParlaMint-GB_2020-02-12-lords.seg376.9	ParlaMint-GB_2020-02-12-lords.u173	s	English	Negative	negative	-0.025	1	27	30	1	
ParlaMint-GB_2020-02-12-lords.seg376.10	ParlaMint-GB_2020-02-12-lords.u173	s	English	Negative	mixed negative	0.747	1	40	45	1	
ParlaMint-GB_2020-02-12-lords.seg376.11	ParlaMint-GB_2020-02-12-lords.u173	s	English	Neutral	neutral negative	1.583	1	11	12	0	
ParlaMint-GB_2020-02-12-lords.seg376.12	ParlaMint-GB_2020-02-12-lords.u173	s	English	Negative	mixed negative	0.924	1	47	51	0	
ParlaMint-GB_2020-02-12-lords.u174	ParlaMint-GB-en_2020-02-12-lords	u	English	-	-	-	51	1382	1514	30	
ParlaMint-GB_2020-02-12-lords.seg377.1	ParlaMint-GB_2020-02-12-lords.u174	s	English	Negative	negative	0.451	1	7	9	0	
ParlaMint-GB_2020-02-12-lords.seg377.2	ParlaMint-GB_2020-02-12-lords.u174	s	English	Negative	negative	0.155	1	10	10	0	
ParlaMint-GB_2020-02-12-lords.seg378.1	ParlaMint-GB_2020-02-12-lords.u174	s	English	Positive	positive	5.143	1	20	24	1	
ParlaMint-GB_2020-02-12-lords.seg378.2	ParlaMint-GB_2020-02-12-lords.u174	s	English	Positive	mixed positive	4.182	1	43	49	3	
ParlaMint-GB_2020-02-12-lords.seg379.1	ParlaMint-GB_2020-02-12-lords.u174	s	English	Positive	mixed positive	3.535	1	23	28	1	
ParlaMint-GB_2020-02-12-lords.seg379.2	ParlaMint-GB_2020-02-12-lords.u174	s	English	Positive	mixed positive	4.335	1	37	42	0	
ParlaMint-GB_2020-02-12-lords.seg380.1	ParlaMint-GB_2020-02-12-lords.u174	s	English	Positive	positive	4.690	1	47	51	0	
ParlaMint-GB_2020-02-12-lords.seg381.1	ParlaMint-GB_2020-02-12-lords.u174	s	English	Positive	mixed positive	3.599	1	21	23	0	
ParlaMint-GB_2020-02-12-lords.seg381.2	ParlaMint-GB_2020-02-12-lords.u174	s	English	Positive	positive	4.522	1	35	38	1	
ParlaMint-GB_2020-02-12-lords.seg381.3	ParlaMint-GB_2020-02-12-lords.u174	s	English	Neutral	neutral positive	3.288	1	33	36	1	
ParlaMint-GB_2020-02-12-lords.seg381.4	ParlaMint-GB_2020-02-12-lords.u174	s	English	Positive	mixed positive	4.061	1	12	15	0	
ParlaMint-GB_2020-02-12-lords.seg381.5	ParlaMint-GB_2020-02-12-lords.u174	s	English	Positive	positive	4.845	1	24	28	1	
ParlaMint-GB_2020-02-12-lords.seg381.6	ParlaMint-GB_2020-02-12-lords.u174	s	English	Positive	mixed positive	3.653	1	26	30	1	
ParlaMint-GB_2020-02-12-lords.seg382.1	ParlaMint-GB_2020-02-12-lords.u174	s	English	Neutral	neutral positive	3.122	1	20	22	2	
ParlaMint-GB_2020-02-12-lords.seg382.2	ParlaMint-GB_2020-02-12-lords.u174	s	English	Positive	mixed positive	3.843	1	80	88	0	
ParlaMint-GB_2020-02-12-lords.seg382.3	ParlaMint-GB_2020-02-12-lords.u174	s	English	Positive	mixed positive	3.556	1	21	22	0	
ParlaMint-GB_2020-02-12-lords.seg383.1	ParlaMint-GB_2020-02-12-lords.u174	s	English	Positive	positive	4.963	1	16	17	0	
ParlaMint-GB_2020-02-12-lords.seg383.2	ParlaMint-GB_2020-02-12-lords.u174	s	English	Positive	positive	5.277	1	23	24	0	
ParlaMint-GB_2020-02-12-lords.seg383.3	ParlaMint-GB_2020-02-12-lords.u174	s	English	Neutral	neutral positive	3.000	1	30	34	1	
ParlaMint-GB_2020-02-12-lords.seg383.4	ParlaMint-GB_2020-02-12-lords.u174	s	English	Positive	mixed positive	3.715	1	24	25	0	
ParlaMint-GB_2020-02-12-lords.seg383.5	ParlaMint-GB_2020-02-12-lords.u174	s	English	Neutral	neutral positive	3.455	1	20	22	0	
ParlaMint-GB_2020-02-12-lords.seg383.6	ParlaMint-GB_2020-02-12-lords.u174	s	English	Positive	mixed positive	3.974	1	24	24	0	
ParlaMint-GB_2020-02-12-lords.seg384.1	ParlaMint-GB_2020-02-12-lords.u174	s	English	Neutral	neutral negative	1.706	1	17	20	1	
ParlaMint-GB_2020-02-12-lords.seg384.2	ParlaMint-GB_2020-02-12-lords.u174	s	English	Positive	mixed positive	3.939	1	35	36	0	
ParlaMint-GB_2020-02-12-lords.seg384.3	ParlaMint-GB_2020-02-12-lords.u174	s	English	Positive	mixed positive	3.513	1	15	16	0	
ParlaMint-GB_2020-02-12-lords.seg384.4	ParlaMint-GB_2020-02-12-lords.u174	s	English	Positive	mixed positive	4.358	1	4	5	0	
ParlaMint-GB_2020-02-12-lords.seg384.5	ParlaMint-GB_2020-02-12-lords.u174	s	English	Neutral	neutral negative	2.329	1	32	35	0	
ParlaMint-GB_2020-02-12-lords.seg384.6	ParlaMint-GB_2020-02-12-lords.u174	s	English	Positive	mixed positive	4.492	1	27	31	1	
ParlaMint-GB_2020-02-12-lords.seg385.1	ParlaMint-GB_2020-02-12-lords.u174	s	English	Positive	mixed positive	3.703	1	34	36	0	
ParlaMint-GB_2020-02-12-lords.seg385.2	ParlaMint-GB_2020-02-12-lords.u174	s	English	Positive	mixed positive	4.145	1	54	54	2	
ParlaMint-GB_2020-02-12-lords.seg386.1	ParlaMint-GB_2020-02-12-lords.u174	s	English	Neutral	neutral positive	3.316	1	10	11	0	
ParlaMint-GB_2020-02-12-lords.seg386.2	ParlaMint-GB_2020-02-12-lords.u174	s	English	Positive	mixed positive	3.528	1	36	38	1	
ParlaMint-GB_2020-02-12-lords.seg386.3	ParlaMint-GB_2020-02-12-lords.u174	s	English	Positive	mixed positive	4.137	1	48	51	0	
ParlaMint-GB_2020-02-12-lords.seg387.1	ParlaMint-GB_2020-02-12-lords.u174	s	English	Positive	mixed positive	4.352	1	62	65	3	
ParlaMint-GB_2020-02-12-lords.seg388.1	ParlaMint-GB_2020-02-12-lords.u174	s	English	Neutral	neutral positive	3.062	1	11	14	2	
ParlaMint-GB_2020-02-12-lords.seg388.2	ParlaMint-GB_2020-02-12-lords.u174	s	English	Positive	positive	5.432	1	23	25	0	
ParlaMint-GB_2020-02-12-lords.seg389.1	ParlaMint-GB_2020-02-12-lords.u174	s	English	Negative	mixed negative	0.606	1	9	10	0	
ParlaMint-GB_2020-02-12-lords.seg389.2	ParlaMint-GB_2020-02-12-lords.u174	s	English	Negative	mixed negative	1.368	1	15	16	1	
ParlaMint-GB_2020-02-12-lords.seg389.3	ParlaMint-GB_2020-02-12-lords.u174	s	English	Neutral	neutral positive	2.955	1	13	14	1	
ParlaMint-GB_2020-02-12-lords.seg389.4	ParlaMint-GB_2020-02-12-lords.u174	s	English	Neutral	neutral positive	2.584	1	37	41	0	
ParlaMint-GB_2020-02-12-lords.seg389.5	ParlaMint-GB_2020-02-12-lords.u174	s	English	Positive	mixed positive	4.185	1	75	85	3	
ParlaMint-GB_2020-02-12-lords.seg389.6	ParlaMint-GB_2020-02-12-lords.u174	s	English	Neutral	neutral positive	2.789	1	14	15	0	
ParlaMint-GB_2020-02-12-lords.seg389.7	ParlaMint-GB_2020-02-12-lords.u174	s	English	Positive	mixed positive	4.369	1	23	24	0	
ParlaMint-GB_2020-02-12-lords.seg390.1	ParlaMint-GB_2020-02-12-lords.u174	s	English	Neutral	neutral positive	3.025	1	31	33	0	
ParlaMint-GB_2020-02-12-lords.seg390.2	ParlaMint-GB_2020-02-12-lords.u174	s	English	Neutral	neutral positive	2.827	1	21	24	1	
ParlaMint-GB_2020-02-12-lords.seg390.3	ParlaMint-GB_2020-02-12-lords.u174	s	English	Positive	mixed positive	3.772	1	19	20	0	
ParlaMint-GB_2020-02-12-lords.seg390.4	ParlaMint-GB_2020-02-12-lords.u174	s	English	Neutral	neutral positive	3.181	1	28	29	0	
ParlaMint-GB_2020-02-12-lords.seg391.1	ParlaMint-GB_2020-02-12-lords.u174	s	English	Neutral	neutral positive	2.933	1	9	11	0	
ParlaMint-GB_2020-02-12-lords.seg391.2	ParlaMint-GB_2020-02-12-lords.u174	s	English	Positive	positive	4.680	1	46	51	1	
ParlaMint-GB_2020-02-12-lords.seg391.3	ParlaMint-GB_2020-02-12-lords.u174	s	English	Positive	mixed positive	3.613	1	23	25	1	
ParlaMint-GB_2020-02-12-lords.seg391.4	ParlaMint-GB_2020-02-12-lords.u174	s	English	Positive	positive	5.292	1	15	18	0	
