ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-NO_2004-06-08-lower.ana.segd1454e61.4	ParlaMint-NO_2004-06-08-lower.ana.ud1454e58	s	English	Neutral	neutral negative	1.829	1	19	21	0	
ParlaMint-NO_2004-06-08-lower.ana.segd1454e61.5	ParlaMint-NO_2004-06-08-lower.ana.ud1454e58	s	English	Neutral	neutral negative	2.263	1	45	48	0	
ParlaMint-NO_2004-06-08-lower.ana.segd1454e63.1	ParlaMint-NO_2004-06-08-lower.ana.ud1454e58	s	English	Negative	mixed negative	1.385	1	74	79	0	
ParlaMint-NO_2004-06-08-lower.ana.segd1454e65.1	ParlaMint-NO_2004-06-08-lower.ana.ud1454e58	s	English	Negative	negative	0.464	1	22	24	0	
ParlaMint-NO_2004-06-08-lower.ana.segd1454e65.2	ParlaMint-NO_2004-06-08-lower.ana.ud1454e58	s	English	Neutral	neutral negative	2.405	1	46	50	1	
ParlaMint-NO_2004-06-08-lower.ana.segd1454e65.3	ParlaMint-NO_2004-06-08-lower.ana.ud1454e58	s	English	Neutral	neutral negative	1.824	1	50	54	1	
ParlaMint-NO_2004-06-08-lower.ana.segd1454e65.4	ParlaMint-NO_2004-06-08-lower.ana.ud1454e58	s	English	Neutral	neutral negative	2.073	1	20	22	0	
ParlaMint-NO_2004-06-08-lower.ana.segd1454e65.5	ParlaMint-NO_2004-06-08-lower.ana.ud1454e58	s	English	Neutral	neutral positive	2.987	1	19	21	0	
ParlaMint-NO_2004-06-08-lower.ana.segd1454e67.1	ParlaMint-NO_2004-06-08-lower.ana.ud1454e58	s	English	Neutral	neutral negative	2.007	1	44	50	0	
ParlaMint-NO_2004-06-08-lower.ana.segd1454e67.2	ParlaMint-NO_2004-06-08-lower.ana.ud1454e58	s	English	Neutral	neutral negative	2.418	1	33	36	3	
ParlaMint-NO_2004-06-08-lower.ana.segd1454e69.1	ParlaMint-NO_2004-06-08-lower.ana.ud1454e58	s	English	Neutral	neutral negative	1.521	1	74	77	0	
ParlaMint-NO_2004-06-08-lower.ana.segd1454e69.2	ParlaMint-NO_2004-06-08-lower.ana.ud1454e58	s	English	Neutral	neutral negative	2.305	1	39	43	0	
ParlaMint-NO_2004-06-08-lower.ana.segd1454e69.3	ParlaMint-NO_2004-06-08-lower.ana.ud1454e58	s	English	Neutral	neutral positive	2.934	1	13	14	0	
ParlaMint-NO_2004-06-08-lower.ana.segd1454e71.1	ParlaMint-NO_2004-06-08-lower.ana.ud1454e58	s	English	Negative	mixed negative	0.640	1	50	54	0	
ParlaMint-NO_2004-06-08-lower.ana.segd1454e71.2	ParlaMint-NO_2004-06-08-lower.ana.ud1454e58	s	English	Neutral	neutral negative	2.423	1	23	25	0	
ParlaMint-NO_2004-06-08-lower.ana.ud1454e672	ParlaMint-NO-en_2004-06-08-lower	u	English	-	-	-	1	15	16	0	
ParlaMint-NO_2004-06-08-lower.ana.segd1454e673.1	ParlaMint-NO_2004-06-08-lower.ana.ud1454e672	s	English	Neutral	neutral negative	2.334	1	15	16	0	
ParlaMint-NO_2004-06-08-lower.ana.ud1454e682	ParlaMint-NO-en_2004-06-08-lower	u	English	-	-	-	1	10	11	1	
ParlaMint-NO_2004-06-08-lower.ana.segd1454e683.1	ParlaMint-NO_2004-06-08-lower.ana.ud1454e682	s	English	Neutral	neutral positive	3.133	1	10	11	1	
