ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
tbmm-2018-11-01sit01spe0002par0013-000030	tbmm-2018-11-01sit01spe0002par0011	s	Türkçe	Negatif	karışık negatif	0.584	1	19	21	3	
tbmm-2018-11-01sit01spe0002par0014-000010	tbmm-2018-11-01sit01spe0002par0011	s	Türkçe	Negatif	negatif	0.200	1	22	26	1	
tbmm-2018-11-01sit01spe0002par0014-000020	tbmm-2018-11-01sit01spe0002par0011	s	Türkçe	Negatif	negatif	0.066	1	26	29	2	
tbmm-2018-11-01sit01spe0002par0015-000010	tbmm-2018-11-01sit01spe0002par0011	s	Türkçe	Nötr	nötr nagatif	1.950	1	14	16	1	
tbmm-2018-11-01sit01spe0002par0015-000020	tbmm-2018-11-01sit01spe0002par0011	s	Türkçe	Nötr	nötr nagatif	1.967	1	18	20	1	
tbmm-2018-11-01sit01spe0002par0015-000030	tbmm-2018-11-01sit01spe0002par0011	s	Türkçe	Negatif	negatif	0.002	1	35	37	2	
tbmm-2018-11-01sit01spe0002par0016-000010	tbmm-2018-11-01sit01spe0002par0011	s	Türkçe	Pozitif	karışık pozitif	3.534	1	13	15	2	
tbmm-2018-11-01sit01spe0002par0016-000020	tbmm-2018-11-01sit01spe0002par0011	s	Türkçe	Nötr	nötr nagatif	2.242	1	19	20	1	
tbmm-2018-11-01sit01spe0122par0609	ParlaMint-TR_2018-11-01-tbmm-T27	u	Türkçe	-	-	-	1	6	8	2	
tbmm-2018-11-01sit01spe0122par0609-000010	tbmm-2018-11-01sit01spe0122par0609	s	Türkçe	Nötr	nötr pozitif	2.900	1	6	8	2	
tbmm-2018-11-01sit01spe0126par0610	ParlaMint-TR_2018-11-01-tbmm-T27	u	Türkçe	-	-	-	3	36	41	3	
tbmm-2018-11-01sit01spe0126par0610-000010	tbmm-2018-11-01sit01spe0126par0610	s	Türkçe	Nötr	nötr nagatif	1.624	1	8	11	1	
tbmm-2018-11-01sit01spe0126par0611-000010	tbmm-2018-11-01sit01spe0126par0610	s	Türkçe	Nötr	nötr pozitif	2.766	1	23	24	1	
tbmm-2018-11-01sit01spe0126par0611-000020	tbmm-2018-11-01sit01spe0126par0610	s	Türkçe	Nötr	nötr nagatif	1.569	1	5	6	1	
