ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-GB_2022-07-21-commons.seg862.3	ParlaMint-GB_2022-07-21-commons.u405	s	English	Neutral	neutral postive	3.242	1	10	13	0	
ParlaMint-GB_2022-07-21-commons.seg862.4	ParlaMint-GB_2022-07-21-commons.u405	s	English	Positive	positive	5.348	1	11	12	0	
ParlaMint-GB_2022-07-21-commons.seg862.5	ParlaMint-GB_2022-07-21-commons.u405	s	English	Positive	mixed positive	4.413	1	17	19	0	
ParlaMint-GB_2022-07-21-commons.seg862.6	ParlaMint-GB_2022-07-21-commons.u405	s	English	Positive	mixed positive	3.873	1	19	20	0	
ParlaMint-GB_2022-07-21-commons.seg862.7	ParlaMint-GB_2022-07-21-commons.u405	s	English	Neutral	neutral postive	2.892	1	15	16	0	
ParlaMint-GB_2022-07-21-commons.seg863.1	ParlaMint-GB_2022-07-21-commons.u405	s	English	Neutral	neutral postive	2.829	1	20	21	0	
ParlaMint-GB_2022-07-21-commons.seg863.2	ParlaMint-GB_2022-07-21-commons.u405	s	English	Neutral	neutral postive	3.018	1	16	17	0	
ParlaMint-GB_2022-07-21-commons.seg863.3	ParlaMint-GB_2022-07-21-commons.u405	s	English	Positive	positive	4.506	1	23	25	0	
ParlaMint-GB_2022-07-21-commons.seg863.4	ParlaMint-GB_2022-07-21-commons.u405	s	English	Neutral	neutral postive	3.418	1	45	47	0	
ParlaMint-GB_2022-07-21-commons.seg863.5	ParlaMint-GB_2022-07-21-commons.u405	s	English	Positive	positive	4.874	1	25	26	0	
ParlaMint-GB_2022-07-21-commons.seg863.6	ParlaMint-GB_2022-07-21-commons.u405	s	English	Positive	mixed positive	3.623	1	22	25	0	
ParlaMint-GB_2022-07-21-commons.seg863.7	ParlaMint-GB_2022-07-21-commons.u405	s	English	Positive	mixed positive	3.710	1	24	26	0	
ParlaMint-GB_2022-07-21-commons.seg864.1	ParlaMint-GB_2022-07-21-commons.u405	s	English	Positive	mixed positive	3.583	1	20	21	0	
ParlaMint-GB_2022-07-21-commons.seg864.2	ParlaMint-GB_2022-07-21-commons.u405	s	English	Positive	mixed positive	3.781	1	28	32	0	
ParlaMint-GB_2022-07-21-commons.seg864.3	ParlaMint-GB_2022-07-21-commons.u405	s	English	Positive	mixed positive	3.584	1	35	36	0	
ParlaMint-GB_2022-07-21-commons.seg865.1	ParlaMint-GB_2022-07-21-commons.u405	s	English	Neutral	neutral negative	2.119	1	25	26	1	
ParlaMint-GB_2022-07-21-commons.seg865.2	ParlaMint-GB_2022-07-21-commons.u405	s	English	Positive	mixed positive	3.754	1	33	37	0	
ParlaMint-GB_2022-07-21-commons.seg865.3	ParlaMint-GB_2022-07-21-commons.u405	s	English	Positive	positive	4.645	1	16	17	0	
ParlaMint-GB_2022-07-21-commons.seg865.4	ParlaMint-GB_2022-07-21-commons.u405	s	English	Positive	positive	4.939	1	19	20	0	
ParlaMint-GB_2022-07-21-commons.seg865.5	ParlaMint-GB_2022-07-21-commons.u405	s	English	Neutral	neutral postive	3.436	1	23	25	0	
ParlaMint-GB_2022-07-21-commons.seg865.6	ParlaMint-GB_2022-07-21-commons.u405	s	English	Positive	positive	4.501	1	23	25	0	
ParlaMint-GB_2022-07-21-commons.seg865.7	ParlaMint-GB_2022-07-21-commons.u405	s	English	Negative	negative	0.084	1	17	21	0	
ParlaMint-GB_2022-07-21-commons.seg865.8	ParlaMint-GB_2022-07-21-commons.u405	s	English	Negative	mixed negative	1.457	1	16	17	0	
ParlaMint-GB_2022-07-21-commons.seg866.1	ParlaMint-GB_2022-07-21-commons.u405	s	English	Neutral	neutral postive	3.079	1	42	46	0	
ParlaMint-GB_2022-07-21-commons.seg866.2	ParlaMint-GB_2022-07-21-commons.u405	s	English	Neutral	neutral negative	1.910	1	19	21	0	
ParlaMint-GB_2022-07-21-commons.seg866.3	ParlaMint-GB_2022-07-21-commons.u405	s	English	Neutral	neutral postive	3.362	1	37	40	0	
ParlaMint-GB_2022-07-21-commons.seg866.4	ParlaMint-GB_2022-07-21-commons.u405	s	English	Neutral	neutral postive	3.097	1	14	15	0	
ParlaMint-GB_2022-07-21-commons.seg866.5	ParlaMint-GB_2022-07-21-commons.u405	s	English	Neutral	neutral postive	2.867	1	30	32	0	
ParlaMint-GB_2022-07-21-commons.seg866.6	ParlaMint-GB_2022-07-21-commons.u405	s	English	Positive	mixed positive	3.949	1	5	5	0	
ParlaMint-GB_2022-07-21-commons.seg867.1	ParlaMint-GB_2022-07-21-commons.u405	s	English	Neutral	neutral postive	2.892	1	57	61	1	
ParlaMint-GB_2022-07-21-commons.seg867.2	ParlaMint-GB_2022-07-21-commons.u405	s	English	Negative	mixed negative	1.263	1	42	46	0	
ParlaMint-GB_2022-07-21-commons.seg867.3	ParlaMint-GB_2022-07-21-commons.u405	s	English	Neutral	neutral postive	3.309	1	11	11	0	
ParlaMint-GB_2022-07-21-commons.seg868.1	ParlaMint-GB_2022-07-21-commons.u405	s	English	Neutral	neutral postive	3.264	1	22	24	0	
ParlaMint-GB_2022-07-21-commons.seg868.2	ParlaMint-GB_2022-07-21-commons.u405	s	English	Neutral	neutral negative	2.138	1	49	53	0	
ParlaMint-GB_2022-07-21-commons.seg868.3	ParlaMint-GB_2022-07-21-commons.u405	s	English	Neutral	neutral postive	2.809	1	41	46	0	
ParlaMint-GB_2022-07-21-commons.seg868.4	ParlaMint-GB_2022-07-21-commons.u405	s	English	Neutral	neutral negative	1.818	1	25	27	0	
ParlaMint-GB_2022-07-21-commons.seg869.1	ParlaMint-GB_2022-07-21-commons.u405	s	English	Positive	mixed positive	3.855	1	33	36	0	
ParlaMint-GB_2022-07-21-commons.seg869.2	ParlaMint-GB_2022-07-21-commons.u405	s	English	Neutral	neutral postive	2.674	1	13	15	1	
ParlaMint-GB_2022-07-21-commons.seg869.3	ParlaMint-GB_2022-07-21-commons.u405	s	English	Positive	positive	4.992	1	9	10	0	
ParlaMint-GB_2022-07-21-commons.seg869.4	ParlaMint-GB_2022-07-21-commons.u405	s	English	Positive	mixed positive	3.855	1	14	15	0	
ParlaMint-GB_2022-07-21-commons.seg870.1	ParlaMint-GB_2022-07-21-commons.u405	s	English	Positive	positive	4.609	1	40	43	0	
ParlaMint-GB_2022-07-21-commons.seg870.2	ParlaMint-GB_2022-07-21-commons.u405	s	English	Neutral	neutral postive	3.082	1	28	32	0	
ParlaMint-GB_2022-07-21-commons.seg870.3	ParlaMint-GB_2022-07-21-commons.u405	s	English	Positive	mixed positive	3.697	1	22	23	0	
ParlaMint-GB_2022-07-21-commons.seg870.4	ParlaMint-GB_2022-07-21-commons.u405	s	English	Neutral	neutral postive	3.253	1	33	36	0	
ParlaMint-GB_2022-07-21-commons.seg870.5	ParlaMint-GB_2022-07-21-commons.u405	s	English	Positive	mixed positive	3.812	1	27	29	0	
ParlaMint-GB_2022-07-21-commons.seg870.6	ParlaMint-GB_2022-07-21-commons.u405	s	English	Neutral	neutral postive	3.368	1	14	15	0	
ParlaMint-GB_2022-07-21-commons.seg870.7	ParlaMint-GB_2022-07-21-commons.u405	s	English	Positive	mixed positive	4.283	1	18	19	0	
ParlaMint-GB_2022-07-21-commons.seg870.8	ParlaMint-GB_2022-07-21-commons.u405	s	English	Positive	positive	4.562	1	26	29	0	
ParlaMint-GB_2022-07-21-commons.seg871.1	ParlaMint-GB_2022-07-21-commons.u405	s	English	Positive	positive	5.074	1	24	26	0	
ParlaMint-GB_2022-07-21-commons.seg871.2	ParlaMint-GB_2022-07-21-commons.u405	s	English	Positive	positive	5.146	1	24	26	0	
ParlaMint-GB_2022-07-21-commons.seg871.3	ParlaMint-GB_2022-07-21-commons.u405	s	English	Positive	positive	5.015	1	49	53	0	
ParlaMint-GB_2022-07-21-commons.seg872.1	ParlaMint-GB_2022-07-21-commons.u405	s	English	Positive	mixed positive	3.613	1	15	17	0	
ParlaMint-GB_2022-07-21-commons.seg872.2	ParlaMint-GB_2022-07-21-commons.u405	s	English	Positive	mixed positive	3.613	1	38	43	2	
ParlaMint-GB_2022-07-21-commons.seg872.3	ParlaMint-GB_2022-07-21-commons.u405	s	English	Positive	mixed positive	4.422	1	15	16	0	
ParlaMint-GB_2022-07-21-commons.seg872.4	ParlaMint-GB_2022-07-21-commons.u405	s	English	Positive	positive	4.857	1	18	19	0	
ParlaMint-GB_2022-07-21-commons.seg873.1	ParlaMint-GB_2022-07-21-commons.u405	s	English	Positive	positive	5.201	1	24	26	1	
ParlaMint-GB_2022-07-21-commons.seg873.2	ParlaMint-GB_2022-07-21-commons.u405	s	English	Neutral	neutral negative	2.441	1	22	25	0	
ParlaMint-GB_2022-07-21-commons.seg873.3	ParlaMint-GB_2022-07-21-commons.u405	s	English	Positive	positive	4.827	1	22	24	0	
ParlaMint-GB_2022-07-21-commons.seg873.4	ParlaMint-GB_2022-07-21-commons.u405	s	English	Positive	positive	4.550	1	25	27	0	
ParlaMint-GB_2022-07-21-commons.seg873.5	ParlaMint-GB_2022-07-21-commons.u405	s	English	Neutral	neutral postive	3.099	1	27	28	0	
ParlaMint-GB_2022-07-21-commons.seg874.1	ParlaMint-GB_2022-07-21-commons.u405	s	English	Positive	positive	5.080	1	27	30	0	
ParlaMint-GB_2022-07-21-commons.seg874.2	ParlaMint-GB_2022-07-21-commons.u405	s	English	Positive	positive	4.672	1	12	13	1	
ParlaMint-GB_2022-07-21-commons.seg874.3	ParlaMint-GB_2022-07-21-commons.u405	s	English	Positive	positive	5.240	1	26	27	1	
ParlaMint-GB_2022-07-21-commons.seg874.4	ParlaMint-GB_2022-07-21-commons.u405	s	English	Positive	positive	5.273	1	9	10	0	
ParlaMint-GB_2022-07-21-commons.u406	ParlaMint-GB_2022-07-21-commons	u	English	-	-	-	2	47	50	1	
ParlaMint-GB_2022-07-21-commons.seg875.1	ParlaMint-GB_2022-07-21-commons.u406	s	English	Positive	positive	5.059	1	42	44	1	
ParlaMint-GB_2022-07-21-commons.seg876.1	ParlaMint-GB_2022-07-21-commons.u406	s	English	Positive	mixed positive	3.786	1	5	6	0	
