ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
i-7Ky67uVMtUvTg3M3NjWVek	i-ba85b049978249cc-2	s	English	Neutral	neutral negative	2.430	1	13	14	0	
i-7Ky6FQGsRnHu5CRQThnR2c	i-ba85b049978249cc-2	s	English	Neutral	neutral positive	3.469	1	21	23	0	
i-7Ky6N4kS8VWWYE3WKEULvG	i-ba85b049978249cc-2	s	English	Negative	mixed negative	0.900	1	44	48	0	
i-7Ky6Ttv3zcaJ58DLwKaHKi	i-ba85b049978249cc-2	s	English	Neutral	neutral positive	2.888	1	7	9	0	
i-7Ky6aZPchKnuY9qSnrGDDN	i-ba85b049978249cc-2	s	English	Neutral	neutral negative	2.228	1	17	18	0	
i-7Ky6hDsBQ31X1BTYeNx972	i-ba85b049978249cc-2	s	English	Negative	negative	0.235	1	30	32	1	
i-7Ky6o42oGA5JY5dPGU45WU	i-ba85b049978249cc-2	s	English	Negative	mixed negative	1.367	1	35	37	0	
i-7Ky6vYpJoTSjwEhkMSKztL	i-ba85b049978249cc-2	s	English	Positive	mixed positive	3.958	1	11	12	0	
i-7Ky72NyvfaWXU8sayXRwHn	i-ba85b049978249cc-2	s	English	Neutral	neutral positive	2.898	1	18	20	0	
i-7Ky793TVNHj8wAVgq47sBS	i-ba85b049978249cc-2	s	English	Neutral	neutral negative	1.887	1	28	30	0	
i-7Ky7Esd7EQnvU4fXT9Doat	i-ba85b049978249cc-2	s	English	Positive	mixed positive	3.607	1	25	27	1	
i-7Ky7Lhnj6XrhzxqN5EKjzL	i-ba85b049978249cc-2	s	English	Neutral	neutral positive	2.689	1	8	9	0	
i-7Ky7SXxLxevVXs1ChKRgPn	i-ba85b049978249cc-2	s	English	Negative	mixed negative	0.719	1	13	14	0	
i-7Ky7ZCRufN96ztdJYr7cHS	i-ba85b049978249cc-2	s	English	Positive	mixed positive	3.817	1	10	11	0	
i-7Ky7f2bXXVCtXno9AwDYgt	i-ba85b049978249cc-2	s	English	Positive	positive	4.724	1	34	38	2	
i-7Ky7mh56ECRVzpRF2TuUaY	i-ba85b049978249cc-2	s	English	Positive	mixed positive	4.017	1	5	6	0	
i-7Ky7tMYevue7Tr3LszbQUC	i-ba85b049978249cc-2	s	English	Neutral	neutral positive	2.930	1	31	34	0	
i-7Ky8122DdcrivsfSjXHLMr	i-ba85b049978249cc-2	s	English	Positive	positive	4.828	1	13	14	0	
i-7Ky86rBqVjvWTmqHMcPGmJ	i-ba85b049978249cc-2	s	English	Neutral	neutral negative	2.096	1	7	8	0	
i-7Ky8DWfQCT97voTPD95Cex	i-ba85b049978249cc-2	s	English	Negative	negative	0.166	1	15	17	0	
i-7Ky8LB8xuAMjPq5V4fm8Yc	i-ba85b049978249cc-2	s	English	Neutral	neutral positive	2.750	1	9	10	0	
i-7Ky8SqcXbsaLrrhavCT4SG	i-ba85b049978249cc-2	s	English	Negative	mixed negative	1.242	1	23	26	0	
i-7Ky8Yfn9Tze8PksRYHYzqi	i-ba85b049978249cc-2	s	English	Positive	mixed positive	4.017	1	5	6	0	
i-7Ky8fLFiAhrjrnVXPpEvjN	i-ba85b049978249cc-2	s	English	Positive	mixed positive	4.127	1	24	25	1	
i-7Ky8mzjGsR5MKp7dFLvrd2	i-ba85b049978249cc-2	s	English	Positive	mixed positive	4.213	1	18	20	0	
i-7Ky8spttjY98riHTsS2o2U	i-ba85b049978249cc-2	s	English	Positive	positive	4.612	1	15	17	0	
i-7Ky8zVNTSFMkKjuZixiiv8	i-ba85b049978249cc-2	s	English	Positive	mixed positive	3.799	1	19	20	1	
i-7Ky96KY5JNRXre5QM3pfKa	i-ba85b049978249cc-2	s	English	Neutral	neutral negative	2.244	1	24	26	0	
i-7Ky9DpKaqfnyFo9mS26ahS	i-ba85b049978249cc-2	s	English	Negative	mixed negative	0.557	1	16	18	0	
i-7Ky9KeVChnrknhKc47CX6t	i-ba85b049978249cc-2	s	English	Neutral	neutral negative	2.415	1	12	15	0	
i-7Ky9T9GiF6ECBrPy95USUk	i-ba85b049978249cc-2	s	English	Positive	mixed positive	4.185	1	4	5	0	
i-7Ky9YySL7DHyikZomAaNtC	i-ba85b049978249cc-2	s	English	Positive	mixed positive	4.017	1	5	6	0	
i-7Ky9fdutovWbBnBuchGJmr	i-ba85b049978249cc-2	s	English	Positive	positive	5.086	1	10	11	1	
i-7Ky9nJPTWdjCeop1UDxEfW	i-ba85b049978249cc-2	s	English	Neutral	neutral positive	3.455	1	32	35	1	
i-7Ky9txs2DLwp7qS7KkeAZA	i-ba85b049978249cc-2	s	English	Neutral	neutral positive	2.591	1	9	10	1	
i-7Ky9zo2e5U1bejbwwqk6xc	i-ba85b049978249cc-2	s	English	Negative	negative	0.209	1	24	26	0	
i-7KyA7TWCnBED7mE3oNS2rG	i-ba85b049978249cc-2	s	English	Negative	negative	0.113	1	16	18	0	
i-7KyAE7ymUtSpanr9eu7xjv	i-ba85b049978249cc-2	s	English	Negative	negative	0.171	1	19	21	0	
i-7KyALnTLBbfS3pUFWRotda	i-ba85b049978249cc-2	s	English	Negative	mixed negative	0.627	1	33	36	0	
i-7KyATSvttJt3Wr6MMxVpXE	i-ba85b049978249cc-2	s	English	Negative	mixed negative	0.515	1	15	17	0	
i-7KyAZH6WkRwq3kGBz3bkvg	i-ba85b049978249cc-2	s	English	Neutral	neutral negative	1.623	1	28	29	0	
i-7KyAfwa5T9ASWmtHqaHgpL	i-ba85b049978249cc-2	s	English	Negative	negative	0.302	1	19	20	1	
i-7KyAnc3e9rP3yoWPh6ychz	i-ba85b049978249cc-2	s	English	Neutral	neutral positive	2.623	1	13	14	0	
i-7KyAuGXCrZbfSq8VYdfYbe	i-ba85b049978249cc-2	s	English	Negative	mixed negative	0.841	1	29	32	0	
i-7KyB1vzmZGpGurkbQAMUVJ	i-ba85b049978249cc-2	s	English	Negative	negative	0.185	1	8	9	0	
i-7KyB8bULFz2tNtNhFh3QNx	i-ba85b049978249cc-2	s	English	Neutral	neutral positive	3.437	1	8	9	1	
i-7KyBERdx876funYXsn9LnQ	i-ba85b049978249cc-2	s	English	Neutral	neutral positive	2.818	1	6	7	0	
i-7KyBM67WppKHNpAdjJqGg4	i-ba85b049978249cc-2	s	English	Neutral	neutral positive	2.888	1	9	10	2	
i-7KyBTkb5XXXtqqnjaqXCZi	i-ba85b049978249cc-2	s	English	Positive	mixed positive	4.478	1	19	22	0	
i-7KyBaR4eEEkWJsQqSND8TN	i-ba85b049978249cc-2	s	English	Positive	positive	5.189	1	13	14	0	
i-7KyBgFEG6MpHqmag4TK4rp	i-ba85b049978249cc-2	s	English	Negative	negative	0.272	1	16	18	0	
i-7KyBnuhpo52uJoCmuyzzkU	i-ba85b049978249cc-2	s	English	Neutral	neutral positive	3.008	1	29	30	0	
i-7KyBuaBPVnFWmppsmWgve8	i-ba85b049978249cc-2	s	English	Negative	negative	0.339	1	27	29	0	
i-7KyC1QM1MuKJJiziPbns3a	i-ba85b049978249cc-2	s	English	Neutral	neutral positive	2.540	1	10	11	0	
i-7KyC7EWdE2P5qdAZ1gtoT2	i-ba85b049978249cc-2	s	English	Positive	mixed positive	4.017	1	5	6	0	
i-7KyCDtzBvjbhJenesDajLg	i-ba85b049978249cc-2	s	English	Neutral	neutral positive	2.877	1	16	17	0	
i-7KyCKj9onrfUqYxVVJgfk8	i-ba85b049978249cc-2	s	English	Neutral	neutral positive	2.666	1	26	28	0	
i-7KyCSPdNVZt6JaabLqNbdn	i-ba85b049978249cc-2	s	English	Neutral	neutral positive	2.926	1	20	24	0	
i-7KyCZ46wCH6hmcChCN4XXS	i-ba85b049978249cc-2	s	English	Positive	mixed positive	3.771	1	9	10	0	
i-7KyCetGZ4QAVJWNXpTATvt	i-ba85b049978249cc-2	s	English	Positive	mixed positive	3.972	1	27	28	0	
i-7KyCkiSAvXEGqQYNSYGQLL	i-ba85b049978249cc-2	s	English	Neutral	neutral positive	2.683	1	6	7	0	
i-ba85b049978249cc-26	ParlaMint-SE-en_2017-12-12-prot-201718--48	u	English	-	-	-	16	345	380	16	
i-7KyCsNujdEStJSAUJ4xLDz	i-ba85b049978249cc-26	s	English	Positive	mixed positive	4.017	1	5	6	0	
i-7KyCz3PJKwfVmTna9beG7e	i-ba85b049978249cc-26	s	English	Neutral	neutral positive	2.740	1	14	16	0	
i-7KyD6hrs2et7EVQg18LC1J	i-ba85b049978249cc-26	s	English	Neutral	neutral negative	2.343	1	58	63	3	
i-7KyDDNLRjN6ihX2mrf27tx	i-ba85b049978249cc-26	s	English	Neutral	neutral positive	2.764	1	23	27	2	
i-7KyDL2ozS5KLAYesiBi3nc	i-ba85b049978249cc-26	s	English	Neutral	neutral positive	2.684	1	19	20	1	
i-7KyDRrycJCP7hSpiLGozC4	i-ba85b049978249cc-26	s	English	Positive	positive	4.665	1	22	25	3	
i-7KyDYXTAzubjAUSpBoVv5i	i-ba85b049978249cc-26	s	English	Negative	negative	0.037	1	33	37	1	
i-7KyDfBvjhcpLdW4v3LBqyN	i-ba85b049978249cc-26	s	English	Positive	mixed positive	4.133	1	15	16	0	
i-7KyDmrQJQL2x6Xh1trsms2	i-ba85b049978249cc-26	s	English	Positive	positive	4.602	1	25	27	1	
i-7KyDsgZvGT6jdRrrWwyiGU	i-ba85b049978249cc-26	s	English	Positive	mixed positive	4.155	1	6	8	0	
i-7KyDzM3UyAKM6TUxNUfeA8	i-ba85b049978249cc-26	s	English	Positive	positive	4.534	1	12	13	0	
i-7KyE71X3fsXxZV74E1Ma3n	i-ba85b049978249cc-26	s	English	Negative	mixed negative	0.532	1	20	22	0	
i-7KyECqgfXzbk6PGtr6TWTE	i-ba85b049978249cc-26	s	English	Neutral	neutral positive	2.747	1	26	28	0	
i-7KyEKWAEEhpMZQtzhd9SLt	i-ba85b049978249cc-26	s	English	Positive	mixed positive	4.017	1	5	6	0	
i-7KyESAdnwR2y2SX6Z9qNEY	i-ba85b049978249cc-26	s	English	Neutral	neutral positive	3.179	1	28	31	1	
i-7KyEYq7Me8FaVU9CQgXJ8C	i-ba85b049978249cc-26	s	English	Neutral	neutral negative	2.231	1	34	35	4	
i-ba85b049978249cc-753	ParlaMint-SE-en_2017-12-12-prot-201718--48	u	English	-	-	-	108	1568	1750	26	
i-7L3kCeTyEcyEJgE4nERvyr	i-ba85b049978249cc-753	s	English	Positive	mixed positive	4.017	1	5	6	0	
i-7L3kJUdb6k31qaPuQKXsPJ	i-ba85b049978249cc-753	s	English	Positive	positive	4.573	1	15	16	0	
i-7L3kQJoCxs6oNUZk2Qdonk	i-ba85b049978249cc-753	s	English	Negative	negative	0.428	1	21	23	0	
i-7L3kWyGmfaKQqWBqswKjgQ	i-ba85b049978249cc-753	s	English	Positive	positive	5.423	1	13	14	0	
i-7L3kcoSPXhPCNQMgW2Rg5r	i-ba85b049978249cc-753	s	English	Neutral	neutral negative	2.332	1	19	21	1	
i-7L3kjTuxEQboqRynMZ7byW	i-ba85b049978249cc-753	s	English	Negative	negative	0.131	1	8	9	0	
i-7L3kqJ5a6XfbNL9cyeDYNx	i-ba85b049978249cc-753	s	English	Positive	mixed positive	3.946	1	7	8	0	
i-7L3kwxZ8oEtCqMmiqAuUGc	i-ba85b049978249cc-753	s	English	Positive	positive	5.521	1	7	8	0	
i-7L3m4d2hVx6pJPPpghbQAG	i-ba85b049978249cc-753	s	English	Positive	positive	4.736	1	40	43	1	
i-7L3mBHWGCfKRmR1vYEHL3v	i-ba85b049978249cc-753	s	English	Negative	negative	0.098	1	10	12	0	
i-7L3mH7ft4nPDJKBmAKPGTN	i-ba85b049978249cc-753	s	English	Neutral	neutral positive	2.525	1	9	10	0	
i-7L3mPn9SmVbpmLos1r5CM2	i-ba85b049978249cc-753	s	English	Neutral	neutral positive	3.297	1	34	38	2	
i-7L3mWSd1UCpSENRxsNm8Eg	i-ba85b049978249cc-753	s	English	Neutral	neutral positive	3.097	1	5	6	0	
i-7L3md76aAv33hQ44iuT48L	i-ba85b049978249cc-753	s	English	Negative	negative	0.364	1	12	14	0	
i-7L3miwGC336qEJDuLzYzXn	i-ba85b049978249cc-753	s	English	Negative	negative	0.256	1	18	19	0	
i-7L3mqbjkjkKShKr1CXEvRS	i-ba85b049978249cc-753	s	English	Neutral	neutral positive	2.551	1	7	8	0	
i-7L3mwRuNbsPEEE1qpcLrpt	i-ba85b049978249cc-753	s	English	Neutral	neutral positive	2.840	1	6	7	0	
i-7L3n46NwJabqhFdwg92niY	i-ba85b049978249cc-753	s	English	Negative	negative	0.496	1	12	14	0	
i-7L3n9vYZAhfdE9onJE8j7z	i-ba85b049978249cc-753	s	English	Negative	negative	0.376	1	18	20	0	
i-7L3nFkiB2pjQm3ycvKEfXS	i-ba85b049978249cc-753	s	English	Neutral	neutral positive	3.198	1	6	7	0	
i-7L3nNRBjjXx2E5bimqvbR6	i-ba85b049978249cc-753	s	English	Negative	negative	0.500	1	18	19	0	
i-7L3nV5fJSFAdh7DpdNcXJk	i-ba85b049978249cc-753	s	English	Negative	negative	0.378	1	25	26	0	
i-7L3nbk8s8xPFA8qvUuJTCQ	i-ba85b049978249cc-753	s	English	Negative	mixed negative	0.539	1	12	13	0	
i-7L3nhaJV15T2h31m6zQPbr	i-ba85b049978249cc-753	s	English	Negative	mixed negative	0.676	1	18	20	1	
i-7L3npEn3hnfeA4drxX6KVW	i-ba85b049978249cc-753	s	English	Negative	mixed negative	1.341	1	18	20	0	
i-7L3nvuFcQVtFd6Fxp3nFPA	i-ba85b049978249cc-753	s	English	Negative	negative	0.343	1	10	11	0	
i-7L3o3ZjB7D6s67t4faUBGp	i-ba85b049978249cc-753	s	English	Negative	negative	0.143	1	9	10	0	
i-7L3o9PtnyLAed23uHfa7gG	i-ba85b049978249cc-753	s	English	Neutral	neutral positive	3.415	1	10	12	0	
i-7L3oG4NMg3PG63g19CG3Zv	i-ba85b049978249cc-753	s	English	Neutral	neutral negative	1.739	1	9	10	0	
i-7L3oNiqvNkbsZ5J6ziwyTa	i-ba85b049978249cc-753	s	English	Positive	positive	5.020	1	25	27	2	
i-7L3oVPKV5TpV26vCrFduME	i-ba85b049978249cc-753	s	English	Positive	positive	4.867	1	22	26	1	
i-7L3obDV6watGZ163ULjqkg	i-ba85b049978249cc-753	s	English	Positive	positive	4.515	1	7	8	0	
i-7L3ohsxfeJ6t22i9KsRmeL	i-ba85b049978249cc-753	s	English	Negative	mixed negative	0.516	1	8	9	0	
i-7L3ooi8HWRAfYvsywxXi3n	i-ba85b049978249cc-753	s	English	Negative	negative	0.383	1	13	14	0	
i-7L3ovNbrD8PH1xW5oVDdwS	i-ba85b049978249cc-753	s	English	Neutral	neutral positive	3.304	1	8	9	0	
i-7L3p335QuqbtUz8Bf1uZq6	i-ba85b049978249cc-753	s	English	Neutral	neutral positive	2.832	1	8	9	0	
i-7L3p8sF2mxfg1tJ2H71WEY	i-ba85b049978249cc-753	s	English	Negative	mixed negative	0.639	1	18	19	0	
i-7L3pFXibUftHUuv88dhS8C	i-ba85b049978249cc-753	s	English	Neutral	neutral positive	2.610	1	16	17	0	
i-7L3pMMtDLnx51p5xkioNXe	i-ba85b049978249cc-753	s	English	Negative	negative	0.121	1	22	23	0	
i-7L3pU2Mn3WAgUqi4cFVJRJ	i-ba85b049978249cc-753	s	English	Negative	negative	0.229	1	9	10	0	
i-7L3pagqLkDPHwsLATnBEJx	i-ba85b049978249cc-753	s	English	Negative	negative	0.371	1	21	25	0	
i-7L3phMJuSvbuQtxGKJsACc	i-ba85b049978249cc-753	s	English	Negative	mixed negative	0.588	1	6	7	0	
i-7L3poBUXK3fgwo86wPy6c4	i-ba85b049978249cc-753	s	English	Negative	negative	0.444	1	14	16	0	
i-7L3puqx61ktJQpkCnvf2Vi	i-ba85b049978249cc-753	s	English	Neutral	neutral negative	2.400	1	5	6	0	
i-7L3q3LjbZ4FjoypZstvwsa	i-ba85b049978249cc-753	s	English	Negative	mixed negative	1.295	1	22	25	0	
i-7L3qA1DAFmUMH1SfjRcsmE	i-ba85b049978249cc-753	s	English	Negative	negative	0.379	1	29	32	3	
i-7L3qFqNn7tY8oucWMWipAg	i-ba85b049978249cc-753	s	English	Negative	mixed negative	0.795	1	17	19	0	
i-7L3qNVrLpbkkGwEcD3Qk4L	i-ba85b049978249cc-753	s	English	Negative	negative	0.346	1	14	16	0	
i-7L3qVAKuXJyMjxri4a6fwz	i-ba85b049978249cc-753	s	English	Negative	mixed negative	0.831	1	17	19	0	
i-7L3qbpoUE2ByCzUov6nbqe	i-ba85b049978249cc-753	s	English	Negative	mixed negative	0.673	1	12	14	0	
i-7L3qhey669FkjteeYBtYF6	i-ba85b049978249cc-753	s	English	Neutral	neutral negative	1.585	1	9	10	0	
i-7L3qpKSenrUNCvGkPiaU8k	i-ba85b049978249cc-753	s	English	Negative	negative	0.270	1	17	18	0	
i-7L3qvyvDVZgyfwtrFFGQ2Q	i-ba85b049978249cc-753	s	English	Negative	negative	0.230	1	18	20	0	
i-7L3r3ePnCGub8yWx6mxKv4	i-ba85b049978249cc-753	s	English	Negative	negative	0.381	1	12	13	0	
i-7L3r9UZQ4PyNfsgnis4GKW	i-ba85b049978249cc-753	s	English	Neutral	neutral negative	2.479	1	9	10	0	
i-7L3rG92xm7Bz8uJtaPkCDA	i-ba85b049978249cc-753	s	English	Negative	negative	0.427	1	9	11	0	
i-7L3rMyCadEFmfoUjCUr8cc	i-ba85b049978249cc-753	s	English	Positive	positive	4.890	1	32	33	0	
i-7L3rUdg9KwUP8q6q41Y4WG	i-ba85b049978249cc-753	s	English	Positive	mixed positive	4.007	1	14	15	0	
i-7L3raTqmC4YAfjGfg6dzui	i-ba85b049978249cc-753	s	English	Positive	mixed positive	3.814	1	19	21	0	
i-7L3rh8KKtmkn8ktmXdKvoN	i-ba85b049978249cc-753	s	English	Positive	mixed positive	4.017	1	5	6	0	
i-7L3ronntbUyPbnWsPA1rh2	i-ba85b049978249cc-753	s	English	Neutral	neutral negative	1.970	1	14	15	0	
i-7L3rucxWTc3B8ggi1F7o6U	i-ba85b049978249cc-753	s	English	Negative	mixed negative	1.214	1	13	15	2	
i-7L3s1T88Kj6xfarYdLDjVv	i-ba85b049978249cc-753	s	English	Negative	mixed negative	1.154	1	8	9	0	
i-7L3s87bh2SKa8cUeUrufPa	i-ba85b049978249cc-753	s	English	Positive	positive	4.811	1	9	11	0	
i-7L3sEn5Fj9YBbe6kLPbbHE	i-ba85b049978249cc-753	s	English	Negative	mixed negative	0.551	1	16	18	0	
i-7L3sMSYpRrko4firBvHXAt	i-ba85b049978249cc-753	s	English	Neutral	neutral negative	2.208	1	12	14	0	
i-7L3sTGiSHypabZtgp1PTaL	i-ba85b049978249cc-753	s	English	Negative	negative	0.487	1	11	13	0	
i-7L3sZwBzzh3C4bWnfY5PTz	i-ba85b049978249cc-753	s	English	Neutral	neutral negative	1.819	1	14	16	0	
i-7L3sfmMcrp6ybVgdHdBKsS	i-ba85b049978249cc-753	s	English	Negative	mixed negative	1.346	1	4	5	0	
i-7L3snRqBZXKb4XJj99sFm6	i-ba85b049978249cc-753	s	English	Negative	mixed negative	0.732	1	9	10	0	
i-7L3su6JkGEYCXYvpzgZBek	i-ba85b049978249cc-753	s	English	Neutral	neutral positive	2.655	1	12	14	0	
i-7L3szvUN8Mbz4T6fcmf84C	i-ba85b049978249cc-753	s	English	Negative	mixed negative	0.562	1	23	24	0	
i-7L3t7awvq4pbXUimUJM3wr	i-ba85b049978249cc-753	s	English	Negative	negative	0.409	1	9	10	1	
i-7L3tDR7YhBtP4Ntc6PSzMJ	i-ba85b049978249cc-753	s	English	Negative	negative	0.388	1	17	20	0	
i-7L3tL5b7Pu6zXQWhwv8vEx	i-ba85b049978249cc-753	s	English	Neutral	neutral positive	3.006	1	35	40	0	
i-7L3tRukjG2An4JgYa1EreQ	i-ba85b049978249cc-753	s	English	Negative	negative	0.129	1	5	6	0	
i-7L3tYaEHxjPPXLJeRXvnY4	i-ba85b049978249cc-753	s	English	Negative	mixed negative	1.484	1	31	33	1	
i-7L3tfEhrfSbzzMvkH4ciRi	i-ba85b049978249cc-753	s	English	Positive	mixed positive	3.783	1	11	13	1	
i-7L3tmuBRN9pcTPYr8bJeKN	i-ba85b049978249cc-753	s	English	Neutral	neutral positive	3.451	1	24	25	0	
i-7L3tsjM3EGtPzHigkgQaip	i-ba85b049978249cc-753	s	English	Neutral	neutral negative	2.242	1	8	10	0	
i-7L3tyZWf6PxBXBtXNmWX8G	i-ba85b049978249cc-753	s	English	Negative	negative	0.333	1	25	27	0	
i-7L3u6DzDo7AnzDWdEJCT1v	i-ba85b049978249cc-753	s	English	Negative	negative	0.446	1	7	8	0	
i-7L3uC49qfEEaX7gTrPJPRN	i-ba85b049978249cc-753	s	English	Negative	mixed negative	0.931	1	14	18	2	
i-7L3uHtKTXMJN41rJUUQKpp	i-ba85b049978249cc-753	s	English	Positive	mixed positive	4.017	1	5	6	0	
